105.61,21.28,-0.32,326.33,,
105.58,21.28,-0.32,326.35,,
105.54,21.28,-0.33,326.38,,
105.48,21.28,-0.33,326.40,,
105.42,21.28,-0.34,326.42,,
105.38,21.28,-0.34,326.44,,
105.31,21.28,-0.35,326.46,,
105.21,21.28,-0.36,326.48,,
105.13,21.28,-0.37,326.50,,
105.03,21.28,-0.38,326.52,,
104.96,21.28,-0.39,326.54,,
104.91,21.38,-0.39,326.56,,
104.85,21.38,-0.4,326.58,,
104.82,21.47,-0.4,326.60,,
104.75,21.47,-0.41,326.63,,
104.74,21.47,-0.41,326.65,,
104.73,21.47,-0.41,326.67,,
104.69,21.47,-0.41,326.69,,
104.74,21.47,-0.41,326.71,,
104.91,21.47,-0.39,326.73,,
105.12,21.57,-0.37,326.75,,
105.17,21.66,-0.36,326.77,,
105.24,21.66,-0.36,326.79,,
105.28,21.66,-0.35,326.81,,
105.23,21.66,-0.36,326.83,,
105.17,21.66,-0.36,326.85,,
105.1,21.66,-0.37,326.88,,
105.08,21.66,-0.37,326.90,,
105.06,21.76,-0.37,326.92,,
105.02,21.66,-0.38,326.94,,
104.97,21.57,-0.38,326.96,,
104.98,21.47,-0.38,326.98,,
105.14,21.47,-0.37,327.00,,
105.18,21.66,-0.36,327.02,,
105.18,21.66,-0.36,327.04,,
105.16,21.66,-0.37,327.06,,
105.16,21.66,-0.37,327.08,,
105.18,21.66,-0.36,327.10,,
105.17,21.66,-0.36,327.13,,
105.14,21.66,-0.37,327.15,,
105.45,21.66,-0.34,327.17,,
106.82,19.38,-0.2,327.19,,
107.32,19.19,-0.15,327.21,,
107.1,19.66,-0.17,327.23,,
106.31,20.04,-0.25,327.25,,
106.24,20.14,-0.26,327.27,,
106.04,20.42,-0.28,327.29,,
105.97,20.52,-0.28,327.31,,
105.92,20.62,-0.29,327.33,,
105.86,20.71,-0.3,327.35,,
105.78,20.71,-0.3,327.38,,
105.73,20.81,-0.31,327.40,,
105.68,20.81,-0.31,327.42,,
105.62,20.81,-0.32,327.44,,
105.52,20.9,-0.33,327.46,,
105.45,20.9,-0.34,327.48,,
105.34,21,-0.35,327.50,,
105.27,21,-0.35,327.52,,
105.15,21.09,-0.37,327.54,,
105.07,21.09,-0.37,327.56,,
105,21.19,-0.38,327.58,,
104.94,21.19,-0.39,327.60,,
104.91,21.19,-0.39,327.63,,
104.87,21.28,-0.39,327.65,,
104.86,21.28,-0.4,327.67,,
104.82,21.28,-0.4,327.69,,
104.8,21.38,-0.4,327.71,,
104.77,21.38,-0.4,327.73,,
104.75,21.38,-0.41,327.75,,
104.75,21.47,-0.41,327.77,,
104.71,21.47,-0.41,327.79,,
104.68,21.47,-0.41,327.81,,
104.65,21.47,-0.42,327.83,,
104.64,21.47,-0.42,327.85,,
104.63,21.47,-0.42,327.88,,
104.6,21.47,-0.42,327.90,,
104.59,21.47,-0.42,327.92,,
104.56,21.47,-0.43,327.94,,
104.53,21.47,-0.43,327.96,,
104.51,21.47,-0.43,327.98,,
104.48,21.47,-0.43,328.00,,
104.46,21.47,-0.43,328.02,,
104.43,21.47,-0.44,328.04,,
104.41,21.47,-0.44,328.06,,
104.37,21.47,-0.44,328.08,,
104.35,21.38,-0.45,328.10,,
104.33,21.38,-0.45,328.13,,
104.36,21.38,-0.44,328.15,,
104.37,21.38,-0.44,328.17,,
104.41,21.38,-0.44,328.19,,
104.51,21.38,-0.43,328.21,,
104.71,21.38,-0.41,328.23,,
104.91,21.28,-0.39,328.25,,
104.99,21.09,-0.38,328.27,,
104.99,21.19,-0.38,328.29,,
104.98,21.19,-0.38,328.31,,
104.95,21.19,-0.39,328.33,,
104.92,21.19,-0.39,328.35,,
104.86,21.19,-0.4,328.38,,
104.76,21.19,-0.4,328.40,,
104.67,21.19,-0.41,328.42,,
104.61,21.19,-0.42,328.44,,
104.55,21.19,-0.43,328.46,,
104.48,21.28,-0.43,328.48,,
104.43,21.19,-0.44,328.50,,
104.36,21.19,-0.44,328.52,,
104.26,21.19,-0.45,328.54,,
104.21,21.19,-0.46,328.56,,
104.17,21.19,-0.46,328.58,,
104.12,21.19,-0.47,328.60,,
104.1,21.19,-0.47,328.63,,
104.06,21.19,-0.47,328.65,,
104.05,21.19,-0.48,328.67,,
104.01,21.19,-0.48,328.69,,
104.01,21.19,-0.48,328.71,,
103.99,21.19,-0.48,328.73,,
104,21.19,-0.48,328.75,,
104,21.19,-0.48,328.77,,
104.03,21.19,-0.48,328.79,,
103.98,21.19,-0.48,328.81,,
103.99,21.19,-0.48,328.83,,
104.01,21.19,-0.48,328.85,,
104.01,21.19,-0.48,328.88,,
104,21.19,-0.48,328.90,,
103.99,21.09,-0.48,328.92,,
103.94,21.19,-0.49,328.94,,
103.94,21.19,-0.49,328.96,,
103.9,21.09,-0.49,328.98,,
103.89,21.09,-0.49,329.00,,
103.88,21.09,-0.49,329.02,,
103.84,21.09,-0.5,329.04,,
103.83,21.09,-0.5,329.06,,
103.82,21.09,-0.5,329.08,,
103.82,21.09,-0.5,329.10,,
103.79,21.09,-0.5,329.13,,
103.79,21.09,-0.5,329.15,,
103.78,21.09,-0.5,329.17,,
103.78,21.09,-0.5,329.19,,
103.79,21.09,-0.5,329.21,,
103.87,21.09,-0.49,329.23,,
103.96,21.09,-0.48,329.25,,
104.05,21.09,-0.48,329.27,,
104.15,21.09,-0.47,329.29,,
104.22,21,-0.46,329.31,,
104.27,21,-0.45,329.33,,
104.3,21,-0.45,329.35,,
104.3,21,-0.45,329.38,,
104.27,21,-0.45,329.40,,
104.22,21,-0.46,329.42,,
104.17,21,-0.46,329.44,,
104.11,21,-0.47,329.46,,
104.01,21,-0.48,329.48,,
103.93,21,-0.49,329.50,,
103.87,21.09,-0.49,329.52,,
103.81,21.09,-0.5,329.54,,
103.76,21.09,-0.5,329.56,,
103.72,21.09,-0.51,329.58,,
103.67,21.09,-0.51,329.60,,
103.65,21,-0.52,329.63,,
103.62,21.09,-0.52,329.65,,
103.6,21,-0.52,329.67,,
103.57,21,-0.52,329.69,,
103.57,21.09,-0.52,329.71,,
103.56,21,-0.52,329.73,,
103.56,21,-0.52,329.75,,
103.58,21,-0.52,329.77,,
103.58,21,-0.52,329.79,,
103.62,21,-0.52,329.81,,
103.62,21,-0.52,329.83,,
103.63,21,-0.52,329.85,,
103.67,21,-0.51,329.88,,
103.69,21,-0.51,329.90,,
103.67,21,-0.51,329.92,,
103.66,21,-0.51,329.94,,
103.66,21,-0.51,329.96,,
103.63,21,-0.52,329.98,,
103.61,21,-0.52,330.00,,
103.62,21,-0.52,330.02,,
103.58,21,-0.52,330.04,,
103.61,21,-0.52,330.06,,
103.6,21,-0.52,330.08,,
103.56,21,-0.52,330.10,,
103.54,21,-0.53,330.13,,
103.52,21,-0.53,330.15,,
103.52,21,-0.53,330.17,,
103.51,21,-0.53,330.19,,
103.5,21,-0.53,330.21,,
103.5,21,-0.53,330.23,,
103.55,20.9,-0.53,330.25,,
103.56,20.9,-0.52,330.27,,
103.63,20.9,-0.52,330.29,,
103.73,20.9,-0.51,330.31,,
103.85,20.9,-0.5,330.33,,
103.93,20.81,-0.49,330.35,,
104,20.81,-0.48,330.38,,
104.03,20.81,-0.48,330.40,,
104.01,20.81,-0.48,330.42,,
103.93,20.81,-0.49,330.44,,
103.85,20.81,-0.5,330.46,,
103.75,20.81,-0.51,330.48,,
103.64,20.81,-0.52,330.50,,
103.51,20.81,-0.53,330.52,,
103.39,20.81,-0.54,330.54,,
103.3,20.81,-0.55,330.56,,
103.21,20.81,-0.56,330.58,,
103.19,20.81,-0.56,330.60,,
103.17,20.81,-0.56,330.63,,
103.15,20.81,-0.56,330.65,,
103.14,20.81,-0.57,330.67,,
103.12,20.81,-0.57,330.69,,
103.08,20.81,-0.57,330.71,,
103.06,20.81,-0.57,330.73,,
103.04,20.81,-0.58,330.75,,
103.04,20.81,-0.58,330.77,,
103.04,20.81,-0.58,330.79,,
103.09,20.81,-0.57,330.81,,
103.07,20.81,-0.57,330.83,,
103.07,20.81,-0.57,330.85,,
103.08,20.81,-0.57,330.88,,
103.1,20.71,-0.57,330.90,,
103.15,20.71,-0.56,330.92,,
103.15,20.71,-0.56,330.94,,
103.13,20.71,-0.57,330.96,,
103.13,20.71,-0.57,330.98,,
103.05,20.71,-0.57,331.00,,
103.03,20.71,-0.58,331.02,,
102.99,20.71,-0.58,331.04,,
102.93,20.71,-0.59,331.06,,
102.95,20.71,-0.59,331.08,,
102.95,20.71,-0.59,331.10,,
102.88,20.71,-0.59,331.13,,
102.85,20.71,-0.59,331.15,,
102.85,20.71,-0.59,331.17,,
102.85,20.71,-0.59,331.19,,
102.85,20.71,-0.59,331.21,,
102.84,20.71,-0.6,331.23,,
102.84,20.71,-0.6,331.25,,
102.8,20.71,-0.6,331.27,,
102.8,20.71,-0.6,331.29,,
102.9,20.71,-0.59,331.31,,
103.04,20.62,-0.58,331.33,,
103.16,20.62,-0.56,331.35,,
103.3,20.52,-0.55,331.38,,
103.39,20.52,-0.54,331.40,,
103.51,20.42,-0.53,331.42,,
103.54,20.42,-0.53,331.44,,
103.54,20.42,-0.53,331.46,,
103.48,20.42,-0.53,331.48,,
103.4,20.33,-0.54,331.50,,
103.27,20.42,-0.55,331.52,,
103.15,20.42,-0.57,331.54,,
103.01,20.42,-0.58,331.56,,
102.9,20.42,-0.59,331.58,,
102.82,20.42,-0.6,331.60,,
102.76,20.52,-0.6,331.63,,
102.67,20.52,-0.61,331.65,,
102.6,20.52,-0.62,331.67,,
102.58,20.52,-0.62,331.69,,
102.53,20.52,-0.63,331.71,,
102.54,20.52,-0.63,331.73,,
102.59,20.52,-0.62,331.75,,
102.61,20.52,-0.62,331.77,,
102.64,20.52,-0.62,331.79,,
102.64,20.52,-0.62,331.81,,
102.64,20.52,-0.62,331.83,,
102.68,20.42,-0.61,331.85,,
102.72,20.42,-0.61,331.88,,
102.81,20.42,-0.6,331.90,,
102.98,20.42,-0.58,331.92,,
103.38,20.33,-0.54,331.94,,
103.69,20.23,-0.51,331.96,,
103.79,20.14,-0.5,331.98,,
103.73,20.14,-0.51,332.00,,
103.67,20.04,-0.51,332.02,,
103.61,20.04,-0.52,332.04,,
103.51,20.14,-0.53,332.06,,
103.41,20.14,-0.54,332.08,,
103.34,20.14,-0.55,332.10,,
103.29,20.14,-0.55,332.13,,
103.21,20.23,-0.56,332.15,,
103.13,20.23,-0.57,332.17,,
103.07,20.23,-0.57,332.19,,
103.01,20.23,-0.58,332.21,,
102.95,20.33,-0.58,332.23,,
102.91,20.33,-0.59,332.25,,
102.91,20.33,-0.59,332.27,,
102.96,20.33,-0.58,332.29,,
102.98,20.33,-0.58,332.31,,
102.95,20.33,-0.58,332.33,,
102.99,20.33,-0.58,332.35,,
103.12,20.33,-0.57,332.38,,
103.41,20.33,-0.54,332.40,,
103.78,20.23,-0.5,332.42,,
104.07,20.04,-0.47,332.44,,
104.12,19.95,-0.47,332.46,,
104.08,19.95,-0.47,332.48,,
104.01,19.85,-0.48,332.50,,
103.81,19.95,-0.5,332.52,,
103.68,19.95,-0.51,332.54,,
103.54,19.95,-0.53,332.56,,
103.4,20.04,-0.54,332.58,,
103.26,20.04,-0.55,332.60,,
103.18,20.04,-0.56,332.63,,
103.07,20.14,-0.57,332.65,,
103.03,20.14,-0.58,332.67,,
103,20.23,-0.58,332.69,,
102.96,20.23,-0.58,332.71,,
102.93,20.23,-0.59,332.73,,
102.89,20.23,-0.59,332.75,,
102.89,20.23,-0.59,332.77,,
102.93,20.23,-0.59,332.79,,
102.89,20.33,-0.59,332.81,,
102.93,20.33,-0.59,332.83,,
102.94,20.23,-0.59,332.85,,
102.95,20.33,-0.58,332.88,,
103,20.33,-0.58,332.90,,
103.14,20.23,-0.57,332.92,,
105.29,20.14,-0.35,332.94,,
107.75,18.05,-0.11,332.96,,
108.3,18.33,-0.05,332.98,,
108.02,18.43,-0.08,333.00,,
107.11,18.52,-0.17,333.02,,
106.47,18.43,-0.23,333.04,,
106.31,18.52,-0.25,333.06,,
106.22,18.62,-0.26,333.08,,
106.13,18.71,-0.27,333.10,,
106.06,18.81,-0.28,333.13,,
106,18.9,-0.28,333.15,,
105.89,19,-0.29,333.17,,
105.84,19.19,-0.3,333.19,,
105.78,19.19,-0.3,333.21,,
105.71,19.19,-0.31,333.23,,
105.68,19.28,-0.31,333.25,,
105.62,19.38,-0.32,333.27,,
105.58,19.38,-0.32,333.29,,
105.58,19.38,-0.32,333.31,,
105.53,19.38,-0.33,333.33,,
105.51,19.47,-0.33,333.35,,
105.51,19.47,-0.33,333.38,,
105.54,19.47,-0.33,333.40,,
105.6,19.47,-0.32,333.42,,
105.85,19.47,-0.3,333.44,,
107.15,18.71,-0.17,333.46,,
106.88,18.52,-0.19,333.48,,
106.32,18.62,-0.25,333.50,,
106.06,18.81,-0.28,333.52,,
105.86,19,-0.3,333.54,,
105.7,19.09,-0.31,333.56,,
105.53,19.19,-0.33,333.58,,
105.4,19.19,-0.34,333.60,,
105.29,19.28,-0.35,333.63,,
105.17,19.28,-0.36,333.65,,
105.07,19.38,-0.37,333.67,,
105.03,19.38,-0.38,333.69,,
105.02,19.38,-0.38,333.71,,
104.97,19.38,-0.38,333.73,,
104.96,19.47,-0.38,333.75,,
104.91,19.47,-0.39,333.77,,
104.88,19.47,-0.39,333.79,,
104.84,19.47,-0.4,333.81,,
104.79,19.57,-0.4,333.83,,
104.78,19.57,-0.4,333.85,,
104.73,19.57,-0.41,333.88,,
104.72,19.57,-0.41,333.90,,
104.68,19.57,-0.41,333.92,,
104.82,19.66,-0.4,333.94,,
108.15,18.71,-0.07,333.96,,
109.41,19.19,0.06,333.98,,
110.56,18.71,0.17,334.00,,
111.06,18.71,0.22,334.02,,
110.49,18.81,0.17,334.04,,
109.38,18.81,0.06,334.06,,
108.27,18.81,-0.06,334.08,,
106.74,18.71,-0.21,334.10,,
106.56,18.81,-0.23,334.13,,
106.4,18.81,-0.24,334.15,,
106.31,18.81,-0.25,334.17,,
106.25,18.9,-0.26,334.19,,
106.14,18.9,-0.27,334.21,,
106.11,19,-0.27,334.23,,
106.08,19,-0.27,334.25,,
106.01,19.09,-0.28,334.27,,
105.91,19.09,-0.29,334.29,,
105.87,19.09,-0.29,334.31,,
105.84,19.19,-0.3,334.33,,
105.8,19.19,-0.3,334.35,,
105.78,19.28,-0.3,334.38,,
105.78,19.28,-0.3,334.40,,
105.72,19.28,-0.31,334.42,,
105.77,19.38,-0.3,334.44,,
107.09,19.19,-0.17,334.46,,
107.95,18.81,-0.09,334.48,,
107.97,19,-0.09,334.50,,
107.06,19.09,-0.18,334.52,,
106.41,19.19,-0.24,334.54,,
106.35,19.28,-0.25,334.56,,
106.19,19.28,-0.26,334.58,,
106.09,19.28,-0.27,334.60,,
105.97,19.28,-0.28,334.63,,
105.88,19.38,-0.29,334.65,,
105.83,19.38,-0.3,334.67,,
105.78,19.38,-0.3,334.69,,
105.68,19.47,-0.31,334.71,,
105.61,19.47,-0.32,334.73,,
105.52,19.47,-0.33,334.75,,
105.45,19.47,-0.34,334.77,,
105.4,19.47,-0.34,334.79,,
105.39,19.47,-0.34,334.81,,
105.32,19.57,-0.35,334.83,,
105.31,19.57,-0.35,334.85,,
105.31,19.57,-0.35,334.88,,
105.26,19.57,-0.36,334.90,,
105.23,19.57,-0.36,334.92,,
105.21,19.57,-0.36,334.94,,
105.22,19.57,-0.36,334.96,,
108.63,18.9,-0.02,334.98,,
110.79,19.19,0.2,335.00,,
113.1,18.9,0.43,335.02,,
114.22,18.81,0.54,335.04,,
113.56,18.9,0.47,335.06,,
111.99,18.9,0.32,335.08,,
110.51,19,0.17,335.10,,
108.97,18.9,0.01,335.13,,
107.68,18.81,-0.11,335.15,,
106.44,19,-0.24,335.17,,
106.42,19.19,-0.24,335.19,,
106.46,19.28,-0.24,335.21,,
106.4,19.28,-0.24,335.23,,
106.33,19.28,-0.25,335.25,,
106.33,19.28,-0.25,335.27,,
106.28,19.28,-0.25,335.29,,
106.25,19.38,-0.26,335.31,,
106.22,19.38,-0.26,335.33,,
106.16,19.38,-0.27,335.35,,
106.08,19.38,-0.27,335.38,,
106.06,19.38,-0.28,335.40,,
106,19.38,-0.28,335.42,,
105.95,19.38,-0.29,335.44,,
105.94,19.47,-0.29,335.46,,
107.05,19.47,-0.18,335.48,,
108.15,19.38,-0.07,335.50,,
108.83,19.38,0,335.52,,
108.34,19.47,-0.05,335.54,,
106.94,19.57,-0.19,335.56,,
106.48,19.57,-0.23,335.58,,
106.48,19.57,-0.23,335.60,,
106.37,19.57,-0.24,335.63,,
106.26,19.57,-0.26,335.65,,
106.2,19.57,-0.26,335.67,,
106.14,19.57,-0.27,335.69,,
106.05,19.57,-0.28,335.71,,
105.96,19.57,-0.28,335.73,,
105.92,19.57,-0.29,335.75,,
105.87,19.57,-0.29,335.77,,
105.82,19.57,-0.3,335.79,,
105.75,19.66,-0.31,335.81,,
105.7,19.66,-0.31,335.83,,
105.64,19.66,-0.32,335.85,,
105.56,19.66,-0.32,335.88,,
105.54,19.66,-0.33,335.90,,
105.48,19.66,-0.33,335.92,,
105.43,19.66,-0.34,335.94,,
105.41,19.66,-0.34,335.96,,
105.38,19.66,-0.34,335.98,,
108.77,19,-0.01,336.00,,
111.37,19.28,0.25,336.02,,
114,19.28,0.52,336.04,,
115.62,18.9,0.68,336.06,,
115.67,19,0.68,336.08,,
114.23,19,0.54,336.10,,
112.46,19.09,0.36,336.13,,
110.69,19.19,0.19,336.15,,
109.03,18.9,0.02,336.17,,
107.66,18.9,-0.12,336.19,,
106.26,19.09,-0.26,336.21,,
106.28,19.28,-0.25,336.23,,
106.24,19.38,-0.26,336.25,,
106.23,19.38,-0.26,336.27,,
106.18,19.38,-0.26,336.29,,
106.13,19.38,-0.27,336.31,,
106.14,19.38,-0.27,336.33,,
106.07,19.38,-0.27,336.35,,
106.03,19.38,-0.28,336.38,,
106.01,19.38,-0.28,336.40,,
105.98,19.47,-0.28,336.42,,
105.93,19.47,-0.29,336.44,,
105.85,19.47,-0.3,336.46,,
105.79,19.47,-0.3,336.48,,
106.98,19.57,-0.18,336.50,,
108.09,19.66,-0.07,336.52,,
108.95,19.57,0.01,336.54,,
108.85,19.66,0,336.56,,
107.85,19.66,-0.1,336.58,,
106.21,19.76,-0.26,336.60,,
106.04,19.66,-0.28,336.63,,
106.02,19.66,-0.28,336.65,,
105.95,19.66,-0.29,336.67,,
105.86,19.66,-0.3,336.69,,
105.8,19.66,-0.3,336.71,,
105.73,19.66,-0.31,336.73,,
105.65,19.66,-0.32,336.75,,
105.59,19.66,-0.32,336.77,,
105.55,19.66,-0.33,336.79,,
105.45,19.66,-0.34,336.81,,
105.41,19.66,-0.34,336.83,,
105.36,19.66,-0.35,336.85,,
105.31,19.66,-0.35,336.88,,
105.22,19.66,-0.36,336.90,,
105.17,19.66,-0.36,336.92,,
105.09,19.66,-0.37,336.94,,
105.05,19.66,-0.38,336.96,,
105,19.66,-0.38,336.98,,
104.97,19.66,-0.38,337.00,,
108.03,19.09,-0.08,337.02,,
110.84,19.19,0.2,337.04,,
114.18,19.47,0.53,337.06,,
116.57,19.09,0.77,337.08,,
117.2,19.19,0.83,337.10,,
116.15,19.28,0.73,337.13,,
114.18,19.28,0.53,337.15,,
112.24,19.28,0.34,337.17,,
110.35,19.38,0.15,337.19,,
108.62,19.19,-0.02,337.21,,
107.2,19.19,-0.16,337.23,,
105.63,19.19,-0.32,337.25,,
105.66,19.47,-0.32,337.27,,
105.7,19.57,-0.31,337.29,,
105.71,19.57,-0.31,337.31,,
105.75,19.57,-0.31,337.33,,
105.75,19.57,-0.31,337.35,,
105.76,19.57,-0.31,337.38,,
105.74,19.47,-0.31,337.40,,
105.72,19.47,-0.31,337.42,,
105.68,19.47,-0.31,337.44,,
105.63,19.47,-0.32,337.46,,
105.56,19.38,-0.33,337.48,,
105.49,19.38,-0.33,337.50,,
106.38,19.38,-0.24,337.52,,
107.57,19.47,-0.12,337.54,,
108.81,19.47,0,337.56,,
109.39,19.57,0.06,337.58,,
108.77,19.66,-0.01,337.60,,
107.42,19.76,-0.14,337.63,,
105.82,19.76,-0.3,337.65,,
105.38,19.66,-0.34,337.67,,
105.37,19.66,-0.34,337.69,,
105.39,19.66,-0.34,337.71,,
105.33,19.66,-0.35,337.73,,
105.28,19.66,-0.35,337.75,,
105.26,19.66,-0.36,337.77,,
105.25,19.66,-0.36,337.79,,
105.22,19.66,-0.36,337.81,,
105.19,19.66,-0.36,337.83,,
105.16,19.66,-0.36,337.85,,
105.14,19.66,-0.37,337.88,,
105.12,19.66,-0.37,337.90,,
105.11,19.66,-0.37,337.92,,
105.11,19.66,-0.37,337.94,,
105.09,19.66,-0.37,337.96,,
105.03,19.76,-0.38,337.98,,
104.98,19.76,-0.38,338.00,,
104.96,19.76,-0.39,338.02,,
106.94,19.57,-0.19,338.04,,
109.79,19.47,0.1,338.06,,
113.39,19.66,0.45,338.08,,
116.44,19.38,0.76,338.10,,
117.73,19.47,0.89,338.13,,
116.91,19.47,0.8,338.15,,
115.2,19.47,0.63,338.17,,
113.37,19.47,0.45,338.19,,
111.56,19.47,0.27,338.21,,
109.78,19.47,0.1,338.23,,
108.16,19.57,-0.07,338.25,,
106.79,19.57,-0.2,338.27,,
105.66,19.66,-0.32,338.29,,
105.64,19.66,-0.32,338.31,,
105.71,19.66,-0.31,338.33,,
105.76,19.76,-0.31,338.35,,
105.83,19.76,-0.3,338.38,,
105.87,19.76,-0.29,338.40,,
105.88,19.76,-0.29,338.42,,
105.95,19.66,-0.29,338.44,,
105.97,19.66,-0.28,338.46,,
105.93,19.66,-0.29,338.48,,
105.84,19.66,-0.3,338.50,,
105.78,19.57,-0.3,338.52,,
105.81,19.57,-0.3,338.54,,
106.52,19.66,-0.23,338.56,,
107.64,19.66,-0.12,338.58,,
108.41,19.66,-0.04,338.60,,
108.54,19.57,-0.03,338.63,,
107.7,19.57,-0.11,338.65,,
106.22,19.66,-0.26,338.67,,
105.84,19.85,-0.3,338.69,,
105.88,19.85,-0.29,338.71,,
105.87,19.76,-0.29,338.73,,
105.85,19.76,-0.3,338.75,,
105.84,19.66,-0.3,338.77,,
105.87,19.66,-0.29,338.79,,
105.83,19.66,-0.3,338.81,,
105.82,19.66,-0.3,338.83,,
105.82,19.66,-0.3,338.85,,
105.78,19.66,-0.3,338.88,,
105.8,19.66,-0.3,338.90,,
105.75,19.66,-0.31,338.92,,
105.77,19.66,-0.3,338.94,,
105.77,19.66,-0.3,338.96,,
105.75,19.66,-0.31,338.98,,
105.66,19.66,-0.32,339.00,,
105.62,19.66,-0.32,339.02,,
105.62,19.66,-0.32,339.04,,
105.62,19.66,-0.32,339.06,,
108.09,19.57,-0.07,339.08,,
110.79,19.47,0.2,339.10,,
113.98,19.47,0.51,339.13,,
116.41,19.28,0.75,339.15,,
116.83,19.38,0.8,339.17,,
115.64,19.38,0.68,339.19,,
113.92,19.38,0.51,339.21,,
112.21,19.47,0.34,339.23,,
110.53,19.47,0.17,339.25,,
109,19.38,0.02,339.27,,
107.63,19.28,-0.12,339.29,,
106.18,19.47,-0.26,339.31,,
106.2,19.66,-0.26,339.33,,
106.21,19.66,-0.26,339.35,,
106.27,19.66,-0.25,339.38,,
106.31,19.66,-0.25,339.40,,
106.33,19.66,-0.25,339.42,,
106.33,19.66,-0.25,339.44,,
106.31,19.66,-0.25,339.46,,
106.25,19.66,-0.26,339.48,,
106.2,19.66,-0.26,339.50,,
106.12,19.66,-0.27,339.52,,
106.06,19.66,-0.28,339.54,,
106.02,19.66,-0.28,339.56,,
106,19.76,-0.28,339.58,,
106.14,19.76,-0.27,339.60,,
106.97,19.76,-0.18,339.63,,
107.3,19.66,-0.15,339.65,,
106.86,19.76,-0.2,339.67,,
106.24,19.85,-0.26,339.69,,
106.26,19.85,-0.26,339.71,,
106.27,19.85,-0.25,339.73,,
106.25,19.76,-0.26,339.75,,
106.2,19.76,-0.26,339.77,,
106.15,19.76,-0.27,339.79,,
106.13,19.76,-0.27,339.81,,
106.1,19.76,-0.27,339.83,,
106.09,19.76,-0.27,339.85,,
106.07,19.76,-0.27,339.88,,
106.04,19.76,-0.28,339.90,,
106.02,19.76,-0.28,339.92,,
105.99,19.76,-0.28,339.94,,
105.97,19.66,-0.28,339.96,,
105.97,19.76,-0.28,339.98,,
105.94,19.66,-0.29,340.00,,
105.93,19.76,-0.29,340.02,,
105.89,19.66,-0.29,340.04,,
105.84,19.66,-0.3,340.06,,
105.82,19.66,-0.3,340.08,,
105.85,19.76,-0.3,340.10,,
108.34,18.05,-0.05,340.13,,
110.55,18.52,0.17,340.15,,
112.96,19,0.41,340.17,,
114.71,18.71,0.59,340.19,,
115.02,18.43,0.62,340.21,,
113.83,18.43,0.5,340.23,,
112.24,18.52,0.34,340.25,,
110.7,18.33,0.19,340.27,,
109.26,18.33,0.04,340.29,,
107.95,18.33,-0.09,340.31,,
106.7,18.43,-0.21,340.33,,
106.72,18.71,-0.21,340.35,,
106.75,18.9,-0.21,340.38,,
106.74,19.09,-0.21,340.40,,
106.73,19.09,-0.21,340.42,,
106.64,18.81,-0.22,340.44,,
106.59,18.81,-0.22,340.46,,
106.53,18.81,-0.23,340.48,,
106.41,18.71,-0.24,340.50,,
106.33,18.71,-0.25,340.52,,
106.23,18.71,-0.26,340.54,,
106.12,18.71,-0.27,340.56,,
106.02,18.71,-0.28,340.58,,
105.99,18.71,-0.28,340.60,,
105.94,18.71,-0.29,340.63,,
105.95,18.71,-0.29,340.65,,
106.1,18.71,-0.27,340.67,,
106.25,19,-0.26,340.69,,
106.19,19.09,-0.26,340.71,,
106.1,19.09,-0.27,340.73,,
106.03,19.09,-0.28,340.75,,
105.98,19.09,-0.28,340.77,,
105.92,19,-0.29,340.79,,
105.88,18.9,-0.29,340.81,,
105.82,18.81,-0.3,340.83,,
105.82,18.71,-0.3,340.85,,
105.77,18.62,-0.3,340.88,,
105.73,18.62,-0.31,340.90,,
105.71,18.62,-0.31,340.92,,
105.66,18.62,-0.32,340.94,,
105.63,18.62,-0.32,340.96,,
105.6,18.62,-0.32,340.98,,
105.55,18.71,-0.33,341.00,,
105.51,18.71,-0.33,341.02,,
105.48,18.71,-0.33,341.04,,
105.45,18.71,-0.34,341.06,,
105.44,18.71,-0.34,341.08,,
105.4,18.81,-0.34,341.10,,
105.39,18.81,-0.34,341.13,,
105.46,18.81,-0.33,341.15,,
108.22,17.28,-0.06,341.17,,
109.79,17.86,0.1,341.19,,
111.46,18.62,0.26,341.21,,
112.68,18.81,0.38,341.23,,
112.67,17.95,0.38,341.25,,
111.53,17.57,0.27,341.27,,
110.13,17.38,0.13,341.29,,
108.89,17.38,0.01,341.31,,
107.61,17.38,-0.12,341.33,,
106.6,17.57,-0.22,341.35,,
106.56,18.14,-0.23,341.38,,
106.52,18.52,-0.23,341.40,,
106.53,18.43,-0.23,341.42,,
106.52,18.43,-0.23,341.44,,
106.46,18.33,-0.24,341.46,,
106.42,18.33,-0.24,341.48,,
106.35,18.33,-0.25,341.50,,
106.19,18.33,-0.26,341.52,,
106.09,18.43,-0.27,341.54,,
105.96,18.52,-0.29,341.56,,
105.91,18.52,-0.29,341.58,,
105.89,18.52,-0.29,341.60,,
105.84,18.62,-0.3,341.63,,
105.78,18.62,-0.3,341.65,,
105.77,18.71,-0.3,341.67,,
105.76,18.71,-0.31,341.69,,
105.78,18.71,-0.3,341.71,,
105.8,18.71,-0.3,341.73,,
105.8,18.62,-0.3,341.75,,
105.78,18.52,-0.3,341.77,,
105.78,18.52,-0.3,341.79,,
105.75,18.52,-0.31,341.81,,
105.74,18.52,-0.31,341.83,,
105.68,18.52,-0.31,341.85,,
105.67,18.62,-0.31,341.88,,
